invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-e374d645,PO-d5a947ce75,6638.1,2024-03-27T21:45:35,2024-04-26T21:45:35,2024-05-14T21:45:35,paid,True,5739453277770,GL-1004,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-d5a947ce75,2024-04-06 21:45:35
INV-76f38125,PO-d67aed6b3c,888.4,2024-11-30T14:47:16,2025-01-29T14:47:16,2025-01-14T14:47:16,paid,False,0638098518666,GL-1092,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-d67aed6b3c,2024-12-02 14:47:16
INV-aac5acb9,PO-d7f0077c59,124.38,2024-05-27T18:41:47,2024-07-26T18:41:47,2024-07-23T18:41:47,paid,False,3723307535842,GL-1150,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-d7f0077c59,2024-06-01 18:41:47
INV-2b13cdbc,PO-d7f0077c59,136.38,2024-05-25T18:41:47,2024-07-24T18:41:47,2024-08-11T18:41:47,paid,True,7123680945966,GL-1033,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-d7f0077c59,2024-06-04 18:41:47
INV-4f2cf7fd,PO-d7f0077c59,150.57,2024-05-26T18:41:47,2024-07-25T18:41:47,2024-07-10T18:41:47,paid,False,8457552746801,GL-1047,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-d7f0077c59,2024-06-04 18:41:47
INV-44eaf34a,PO-d8d60215cb,14830.1,2023-12-27T21:04:26,2024-03-26T21:04:26,2024-03-24T21:04:26,paid,False,9875817336809,GL-1165,CC-167,Invoice for PO PO-d8d60215cb,2023-12-30 21:04:26
INV-162b2833,PO-d956c1f534,26689.7,2025-09-28T21:02:04,2025-11-27T21:02:04,2025-11-22T21:02:04,paid,False,8604062176158,GL-1132,CC-144,Invoice for PO PO-d956c1f534,2025-10-01 21:02:04
INV-8166e32c,PO-d956c1f534,32169.59,2025-09-30T21:02:04,2025-11-29T21:02:04,2025-11-18T21:02:04,paid,False,8898102284723,GL-1098,CC-144,Invoice for PO PO-d956c1f534,2025-10-04 21:02:04
INV-b9b15a0b,PO-d96d32c04e,1033.76,2024-04-06T23:40:58,2024-05-06T23:40:58,2024-04-24T23:40:58,paid,False,5050791584413,GL-1000,CC-MKT-NS_GG_2024_001,Invoice for PO PO-d96d32c04e,2024-04-10 23:40:58
INV-88906642,PO-d96d32c04e,1018.38,2024-04-07T23:40:58,2024-05-07T23:40:58,2024-05-28T23:40:58,paid,True,7991730647852,GL-1126,CC-MKT-NS_GG_2024_001,Invoice for PO PO-d96d32c04e,2024-04-12 23:40:58
INV-b4780f68,PO-d96d32c04e,947.86,2024-04-10T23:40:58,2024-05-10T23:40:58,2024-05-06T23:40:58,paid,False,9269288375212,GL-1114,CC-MKT-NS_GG_2024_001,Invoice for PO PO-d96d32c04e,2024-04-13 23:40:58
INV-35b3e1a3,PO-dbb01ec4d3,2045.49,2024-12-22T14:22:39,2025-01-21T14:22:39,2025-01-06T14:22:39,paid,False,8202813615422,GL-1122,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-dbb01ec4d3,2024-12-24 14:22:39
INV-93963e58,PO-dbda58e29e,723.07,2024-12-31T10:52:32,2025-03-31T10:52:32,2025-04-26T10:52:32,paid,True,2041778337613,GL-1028,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-dbda58e29e,2025-01-04 10:52:32
INV-4791ea7d,PO-dbda58e29e,664.92,2025-01-01T10:52:32,2025-04-01T10:52:32,2025-03-30T10:52:32,paid,False,2850430353737,GL-1157,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-dbda58e29e,2025-01-06 10:52:32
INV-c8032fb6,PO-dbda58e29e,602.59,2024-12-31T10:52:32,2025-03-31T10:52:32,2025-03-18T10:52:32,paid,False,9525518098390,GL-1170,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-dbda58e29e,2025-01-03 10:52:32
INV-9597cb16,PO-dc63595a1d,5273.75,2023-03-13T20:58:35,2023-05-12T20:58:35,2023-04-30T20:58:35,paid,False,6955263691929,GL-1067,CC-134,Invoice for PO PO-dc63595a1d,2023-03-23 20:58:35
INV-e7cf3bab,PO-dc63595a1d,5342.14,2023-03-13T20:58:35,2023-05-12T20:58:35,2023-04-29T20:58:35,paid,False,4693631658007,GL-1072,CC-134,Invoice for PO PO-dc63595a1d,2023-03-22 20:58:35
INV-c1dd6e54,PO-dc95322104,6866.8,2025-01-28T05:06:58,2025-04-28T05:06:58,2025-04-16T05:06:58,paid,False,6378026312747,GL-1157,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-dc95322104,2025-02-07 05:06:58
INV-dac35011,PO-dd02fe388a,1242.94,2024-12-12T20:56:03,2025-03-12T20:56:03,2025-03-03T20:56:03,paid,False,0425290867520,GL-1183,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-dd02fe388a,2024-12-14 20:56:03
INV-a51b4499,PO-dd02fe388a,1128.67,2024-12-09T20:56:03,2025-03-09T20:56:03,2025-02-26T20:56:03,paid,False,0659704591316,GL-1147,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-dd02fe388a,2024-12-13 20:56:03
INV-a7e08a0a,PO-dd02fe388a,1361.39,2024-12-08T20:56:03,2025-03-08T20:56:03,2025-03-04T20:56:03,paid,False,6500060454392,GL-1098,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-dd02fe388a,2024-12-15 20:56:03
INV-2faaecda,PO-dd035cc360,130.85,2024-05-19T06:14:49,2024-07-18T06:14:49,2024-07-05T06:14:49,paid,False,0271667693175,GL-1134,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-dd035cc360,2024-05-24 06:14:49
INV-e74a2f8a,PO-dd035cc360,157.66,2024-05-21T06:14:49,2024-07-20T06:14:49,2024-07-13T06:14:49,paid,False,1145100168393,GL-1038,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-dd035cc360,2024-05-31 06:14:49
INV-cc0f1229,PO-dd035cc360,145.5,2024-05-23T06:14:49,2024-07-22T06:14:49,2024-07-15T06:14:49,paid,False,4609848177835,GL-1169,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-dd035cc360,2024-05-25 06:14:49
INV-51cec3ac,PO-ddd1411244,8.74,2024-12-20T22:29:04,2025-03-20T22:29:04,2025-03-10T22:29:04,paid,False,2881423918862,GL-1110,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-ddd1411244,2024-12-26 22:29:04
INV-dc43be65,PO-de429a1dfa,10633.67,2023-08-01T20:39:24,2023-10-30T20:39:24,2023-10-22T20:39:24,paid,False,8403292332651,GL-1037,CC-134,Invoice for PO PO-de429a1dfa,2023-08-05 20:39:24
INV-e8a957bd,PO-de429a1dfa,8917.79,2023-07-31T20:39:24,2023-10-29T20:39:24,2023-10-20T20:39:24,paid,False,7240011656299,GL-1009,CC-134,Invoice for PO PO-de429a1dfa,2023-08-03 20:39:24
INV-697b65eb,PO-de5dd3c95b,348.26,2023-04-02T21:00:43,2023-05-02T21:00:43,2023-04-30T21:00:43,paid,False,9402558666355,GL-1156,CC-150,Invoice for PO PO-de5dd3c95b,2023-04-09 21:00:43
INV-4496a7f9,PO-de5dd3c95b,346.52,2023-04-05T21:00:43,2023-05-05T21:00:43,2023-04-25T21:00:43,paid,False,6570858901629,GL-1109,CC-150,Invoice for PO PO-de5dd3c95b,2023-04-12 21:00:43
INV-8db685d5,PO-de5dd3c95b,412.43,2023-04-03T21:00:43,2023-05-03T21:00:43,2023-05-01T21:00:43,paid,False,2792794336530,GL-1132,CC-150,Invoice for PO PO-de5dd3c95b,2023-04-11 21:00:43
INV-6edc237c,PO-de956df619,816.91,2024-07-02T11:41:27,2024-08-01T11:41:27,2024-07-19T11:41:27,paid,False,2508109812459,GL-1013,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-de956df619,2024-07-10 11:41:27
INV-3d411c86,PO-de956df619,842.83,2024-07-01T11:41:27,2024-07-31T11:41:27,2024-07-18T11:41:27,paid,False,1912170842061,GL-1153,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-de956df619,2024-07-02 11:41:27
INV-1ec93b7f,PO-de956df619,1012.35,2024-07-01T11:41:27,2024-07-31T11:41:27,2024-07-26T11:41:27,paid,False,2984334974115,GL-1154,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-de956df619,2024-07-07 11:41:27
INV-7ee8c385,PO-def64686d2,4664.78,2025-05-08T21:00:37,2025-06-07T21:00:37,2025-06-05T21:00:37,paid,False,7439719557988,GL-1084,CC-115,Invoice for PO PO-def64686d2,2025-05-18 21:00:37
INV-a6a44822,PO-def64686d2,4957.17,2025-05-10T21:00:37,2025-06-09T21:00:37,2025-06-23T21:00:37,paid,True,6634834075763,GL-1059,CC-115,Invoice for PO PO-def64686d2,2025-05-16 21:00:37
INV-4f9b659c,PO-def64686d2,5457.71,2025-05-08T21:00:37,2025-06-07T21:00:37,2025-05-27T21:00:37,paid,False,6798174022761,GL-1005,CC-115,Invoice for PO PO-def64686d2,2025-05-17 21:00:37
INV-fcc0d3be,PO-df87b7ff21,2063.4,2024-06-05T13:14:41,2024-08-04T13:14:41,2024-08-24T13:14:41,paid,True,8728926799823,GL-1100,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-df87b7ff21,2024-06-08 13:14:41
INV-556621e9,PO-df9a473866,3683.53,2024-04-08T07:04:41,2024-06-07T07:04:41,2024-06-05T07:04:41,paid,False,2986126554444,GL-1000,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-df9a473866,2024-04-10 07:04:41
INV-5e550092,PO-df9a473866,3717.61,2024-04-11T07:04:41,2024-06-10T07:04:41,2024-06-03T07:04:41,paid,False,7814670514797,GL-1137,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-df9a473866,2024-04-12 07:04:41
INV-4af56923,PO-dff797de8d,1214.4,2024-03-14T09:11:52,2024-05-13T09:11:52,2024-05-08T09:11:52,paid,False,1258509418072,GL-1084,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-dff797de8d,2024-03-24 09:11:52
INV-e13376fa,PO-dff797de8d,1281.46,2024-03-17T09:11:52,2024-05-16T09:11:52,2024-05-13T09:11:52,paid,False,8751517028095,GL-1019,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-dff797de8d,2024-03-27 09:11:52
INV-91c66d49,PO-dff797de8d,1021.19,2024-03-13T09:11:52,2024-05-12T09:11:52,2024-04-30T09:11:52,paid,False,5379322609525,GL-1132,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-dff797de8d,2024-03-23 09:11:52
INV-85ab4043,PO-e10935622a,10032.95,2024-07-03T13:11:19,2024-09-01T13:11:19,2024-08-19T13:11:19,paid,False,9850354355742,GL-1047,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-e10935622a,2024-07-05 13:11:19
INV-704e0a82,PO-e1d2597e7d,51083.64,2023-12-27T20:44:45,2024-02-25T20:44:45,2024-02-20T20:44:45,paid,False,5899141204621,GL-1009,CC-178,Invoice for PO PO-e1d2597e7d,2024-01-03 20:44:45
INV-6ef9b0da,PO-e226d3c49e,17505.07,2023-04-08T20:47:27,2023-05-08T20:47:27,2023-05-04T20:47:27,paid,False,2392653923040,GL-1138,CC-140,Invoice for PO PO-e226d3c49e,2023-04-10 20:47:27
INV-3ccb262c,PO-e226d3c49e,21119.38,2023-04-09T20:47:27,2023-05-09T20:47:27,2023-04-29T20:47:27,paid,False,7230084271888,GL-1131,CC-140,Invoice for PO PO-e226d3c49e,2023-04-13 20:47:27
INV-e662a64c,PO-e2dfd6ca91,644.92,2024-07-10T22:35:18,2024-09-08T22:35:18,2024-09-01T22:35:18,paid,False,5594741673630,GL-1006,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-e2dfd6ca91,2024-07-15 22:35:18
INV-536aee4f,PO-e2dfd6ca91,678.01,2024-07-11T22:35:18,2024-09-09T22:35:18,2024-08-31T22:35:18,paid,False,2773298121532,GL-1093,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-e2dfd6ca91,2024-07-14 22:35:18
INV-6928757f,PO-e33313f174,18000.0,2024-04-29T16:39:15,2024-07-28T16:39:15,2024-07-23T16:39:15,paid,False,4732222701958,GL-1088,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-e33313f174,2024-04-30 16:39:15
INV-5d692674,PO-e37fd90b66,39127.57,2023-11-09T20:50:52,2024-01-08T20:50:52,2023-12-25T20:50:52,paid,False,8852478616854,GL-1050,CC-132,Invoice for PO PO-e37fd90b66,2023-11-19 20:50:52
INV-f7d36e64,PO-e37fd90b66,38930.86,2023-11-13T20:50:52,2024-01-12T20:50:52,2024-01-06T20:50:52,paid,False,5204083891226,GL-1129,CC-132,Invoice for PO PO-e37fd90b66,2023-11-17 20:50:52
INV-69db7cc1,PO-e382355de9,361.61,2024-09-09T19:21:50,2024-12-08T19:21:50,2024-12-10T19:21:50,paid,True,5636054731963,GL-1104,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e382355de9,2024-09-14 19:21:50
INV-4e063115,PO-e382355de9,379.64,2024-09-10T19:21:50,2024-12-09T19:21:50,2024-11-28T19:21:50,paid,False,6546982753007,GL-1177,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e382355de9,2024-09-19 19:21:50
INV-9efdc08b,PO-e382355de9,294.72,2024-09-08T19:21:50,2024-12-07T19:21:50,2024-12-01T19:21:50,paid,False,6261433248122,GL-1087,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e382355de9,2024-09-09 19:21:50
INV-a0b3d324,PO-e3b71d2d77,250000.0,2023-12-18T21:03:31,2024-02-16T21:03:31,2024-02-01T21:03:31,paid,False,4744364524203,GL-1013,CC-101,Invoice for PO PO-e3b71d2d77,2023-12-27 21:03:31
INV-16064945,PO-e3c5c1e612,60000.0,2024-03-20T20:42:21,2024-06-18T20:42:21,2024-06-03T20:42:21,paid,False,4355303698611,GL-1008,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-e3c5c1e612,2024-03-22 20:42:21
INV-c02900cd,PO-e3eb1e51e5,6689.42,2025-01-31T21:04:00,2025-05-01T21:04:00,2025-05-21T21:04:00,paid,True,0916909507642,GL-1130,CC-107,Invoice for PO PO-e3eb1e51e5,2025-02-08 21:04:00
INV-19b6e560,PO-e407324bca,1191.47,2025-08-06T20:40:50,2025-10-05T20:40:50,2025-09-20T20:40:50,paid,False,3026646873409,GL-1190,CC-150,Invoice for PO PO-e407324bca,2025-08-08 20:40:50
INV-e9facc02,PO-e407324bca,1262.5,2025-08-02T20:40:50,2025-10-01T20:40:50,2025-09-28T20:40:50,paid,False,3104396586715,GL-1062,CC-150,Invoice for PO PO-e407324bca,2025-08-07 20:40:50
INV-7129d212,PO-e407324bca,1023.2,2025-08-02T20:40:50,2025-10-01T20:40:50,2025-09-21T20:40:50,paid,False,1572822836871,GL-1023,CC-150,Invoice for PO PO-e407324bca,2025-08-06 20:40:50
INV-3eb57fed,PO-e409fb1093,2321.45,2024-03-21T03:57:18,2024-06-19T03:57:18,2024-06-13T03:57:18,paid,False,0986733734415,GL-1060,CC-MKT-DY_V15_2024_001,Invoice for PO PO-e409fb1093,2024-03-22 03:57:18
INV-4c696cdd,PO-e409fb1093,2678.55,2024-03-22T03:57:18,2024-06-20T03:57:18,2024-06-16T03:57:18,paid,False,4069849946234,GL-1183,CC-MKT-DY_V15_2024_001,Invoice for PO PO-e409fb1093,2024-03-27 03:57:18
INV-22bff13d,PO-e42f2dc124,5302.39,2024-04-08T00:50:28,2024-05-08T00:50:28,2024-05-05T00:50:28,paid,False,8153390663804,GL-1008,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-e42f2dc124,2024-04-17 00:50:28
INV-d574e920,PO-e4513b5666,18626.05,2023-11-29T20:42:01,2024-01-28T20:42:01,2024-01-19T20:42:01,paid,False,0158831044059,GL-1118,CC-108,Invoice for PO PO-e4513b5666,2023-12-03 20:42:01
INV-80b331e5,PO-e4513b5666,15286.0,2023-11-25T20:42:01,2024-01-24T20:42:01,2024-01-14T20:42:01,paid,False,0140415616233,GL-1156,CC-108,Invoice for PO PO-e4513b5666,2023-11-27 20:42:01
INV-99f5ec57,PO-e4d84df333,250000.0,2025-11-28T21:03:01,2025-12-28T21:03:01,2025-12-18T21:03:01,paid,False,3008442657995,GL-1055,CC-132,Invoice for PO PO-e4d84df333,2025-12-07 21:03:01
INV-22e9fb11,PO-e4d9659d98,4830.78,2024-11-29T20:54:47,2025-02-27T20:54:47,2025-02-14T20:54:47,paid,False,8168856477413,GL-1043,CC-153,Invoice for PO PO-e4d9659d98,2024-12-03 20:54:47
INV-1ec01a72,PO-e55c080fdd,109.87,2024-08-16T03:52:42,2024-11-14T03:52:42,2024-11-11T03:52:42,paid,False,1834653423690,GL-1151,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-e55c080fdd,2024-08-25 03:52:42
INV-d16aa636,PO-e55c080fdd,117.07,2024-08-14T03:52:42,2024-11-12T03:52:42,2024-10-30T03:52:42,paid,False,5581813660797,GL-1091,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-e55c080fdd,2024-08-16 03:52:42
INV-2a42db8b,PO-e5d41ab3e0,3133.85,2024-12-14T03:56:10,2025-02-12T03:56:10,2025-02-05T03:56:10,paid,False,8962697839481,GL-1066,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e5d41ab3e0,2024-12-24 03:56:10
INV-2bfb76b8,PO-e5d41ab3e0,3213.52,2024-12-15T03:56:10,2025-02-13T03:56:10,2025-01-30T03:56:10,paid,False,5017954504183,GL-1035,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e5d41ab3e0,2024-12-17 03:56:10
INV-2444dbbe,PO-e65ef06163,1217.74,2024-07-20T14:42:41,2024-10-18T14:42:41,2024-10-14T14:42:41,paid,False,4500315316729,GL-1058,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-e65ef06163,2024-07-26 14:42:41
INV-8559fc89,PO-e67bb5f599,3588.07,2024-03-30T20:35:39,2024-06-28T20:35:39,2024-06-17T20:35:39,paid,False,6297836173723,GL-1113,CC-118,Invoice for PO PO-e67bb5f599,2024-04-02 20:35:39
INV-a7bc4cf1,PO-e67bb5f599,3259.6,2024-04-01T20:35:39,2024-06-30T20:35:39,2024-06-24T20:35:39,paid,False,5388120139981,GL-1126,CC-118,Invoice for PO PO-e67bb5f599,2024-04-07 20:35:39
INV-c5820a6c,PO-e67bb5f599,3360.79,2024-04-03T20:35:39,2024-07-02T20:35:39,,overdue,False,8085710460094,GL-1061,CC-118,Invoice for PO PO-e67bb5f599,2024-04-11 20:35:39
INV-95d51836,PO-e6ada90aee,168.83,2023-05-30T20:46:48,2023-08-28T20:46:48,2023-08-22T20:46:48,paid,False,8095206909006,GL-1016,CC-168,Invoice for PO PO-e6ada90aee,2023-06-04 20:46:48
INV-1247a631,PO-e6ada90aee,173.23,2023-05-27T20:46:48,2023-08-25T20:46:48,2023-08-18T20:46:48,paid,False,4325408486062,GL-1166,CC-168,Invoice for PO PO-e6ada90aee,2023-05-31 20:46:48
INV-13847812,PO-e6ada90aee,157.94,2023-05-31T20:46:48,2023-08-29T20:46:48,2023-08-24T20:46:48,paid,False,7160118831293,GL-1098,CC-168,Invoice for PO PO-e6ada90aee,2023-06-04 20:46:48
INV-7e34d9a5,PO-e6ced44b9c,2569.35,2024-06-16T06:04:05,2024-08-15T06:04:05,2024-08-03T06:04:05,paid,False,8822014963797,GL-1147,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-e6ced44b9c,2024-06-18 06:04:05
INV-250ef379,PO-e6ced44b9c,2430.65,2024-06-19T06:04:05,2024-08-18T06:04:05,2024-08-08T06:04:05,paid,False,2157535759076,GL-1043,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-e6ced44b9c,2024-06-21 06:04:05
INV-a3274a73,PO-e77d104c37,3269.95,2024-05-27T05:34:49,2024-07-26T05:34:49,2024-07-25T05:34:49,paid,False,1207316959841,GL-1029,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e77d104c37,2024-05-28 05:34:49
INV-8c1100d6,PO-e77d104c37,3333.54,2024-05-25T05:34:49,2024-07-24T05:34:49,2024-08-10T05:34:49,paid,True,4975014514293,GL-1148,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e77d104c37,2024-05-27 05:34:49
INV-5204ebc7,PO-e77d104c37,4112.31,2024-05-24T05:34:49,2024-07-23T05:34:49,,overdue,False,6525339029552,GL-1050,CC-MKT-EL_MD_2024_001,Invoice for PO PO-e77d104c37,2024-05-31 05:34:49
INV-e04b2b31,PO-e788259e80,1530.82,2024-12-12T11:35:49,2025-02-10T11:35:49,2025-02-08T11:35:49,paid,False,3599893355733,GL-1092,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-e788259e80,2024-12-19 11:35:49
INV-dd827a03,PO-e7bd42f5ab,3301.04,2024-04-03T04:40:19,2024-06-02T04:40:19,2024-05-29T04:40:19,paid,False,1205640089500,GL-1118,CC-MKT-ADIDAS_OCR_2024_001,Invoice for PO PO-e7bd42f5ab,2024-04-04 04:40:19
INV-6bde762d,PO-e7bd42f5ab,3384.87,2024-04-03T04:40:19,2024-06-02T04:40:19,2024-05-22T04:40:19,paid,False,6777531479875,GL-1167,CC-MKT-ADIDAS_OCR_2024_001,Invoice for PO PO-e7bd42f5ab,2024-04-05 04:40:19
INV-0271fd42,PO-e7bd42f5ab,3314.09,2024-04-03T04:40:19,2024-06-02T04:40:19,2024-06-15T04:40:19,paid,True,4563372824866,GL-1082,CC-MKT-ADIDAS_OCR_2024_001,Invoice for PO PO-e7bd42f5ab,2024-04-09 04:40:19
INV-e0d73d0e,PO-e7cab856b6,5141.59,2025-07-15T20:40:34,2025-10-13T20:40:34,2025-10-03T20:40:34,paid,False,1108695426521,GL-1132,CC-150,Invoice for PO PO-e7cab856b6,2025-07-16 20:40:34
INV-397329d6,PO-e7cab856b6,5147.77,2025-07-18T20:40:34,2025-10-16T20:40:34,2025-10-02T20:40:34,paid,False,8203750422616,GL-1033,CC-150,Invoice for PO PO-e7cab856b6,2025-07-23 20:40:34
INV-cd63794b,PO-e81f844b84,14995.82,2023-08-01T20:52:05,2023-09-30T20:52:05,2023-09-20T20:52:05,paid,False,0045552755633,GL-1167,CC-147,Invoice for PO PO-e81f844b84,2023-08-08 20:52:05
INV-73ab8aae,PO-e828c38b8f,689.28,2024-06-14T13:41:16,2024-08-13T13:41:16,2024-08-08T13:41:16,paid,False,1173470347469,GL-1142,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-e828c38b8f,2024-06-20 13:41:16
INV-b1e31843,PO-e828c38b8f,664.19,2024-06-14T13:41:16,2024-08-13T13:41:16,2024-08-05T13:41:16,paid,False,9499135345123,GL-1066,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-e828c38b8f,2024-06-23 13:41:16
INV-f7d51038,PO-e8996200a3,265.54,2024-12-13T03:10:25,2025-02-11T03:10:25,2025-02-13T03:10:25,paid,True,9256467616860,GL-1081,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e8996200a3,2024-12-18 03:10:25
INV-fa710d27,PO-e8996200a3,276.05,2024-12-16T03:10:25,2025-02-14T03:10:25,2025-02-06T03:10:25,paid,False,2481418152754,GL-1004,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e8996200a3,2024-12-22 03:10:25
INV-b438d4f2,PO-e8996200a3,261.1,2024-12-14T03:10:25,2025-02-12T03:10:25,2025-01-29T03:10:25,paid,False,2062703419013,GL-1192,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e8996200a3,2024-12-15 03:10:25
INV-6a9ce0d1,PO-e8ac3a14d7,309.39,2024-05-16T19:13:56,2024-08-14T19:13:56,2024-08-08T19:13:56,paid,False,0783339084285,GL-1186,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-e8ac3a14d7,2024-05-18 19:13:56
INV-db966d32,PO-e8ac3a14d7,314.23,2024-05-13T19:13:56,2024-08-11T19:13:56,2024-08-04T19:13:56,paid,False,0337130729335,GL-1000,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-e8ac3a14d7,2024-05-17 19:13:56
INV-8221108f,PO-e8ac3a14d7,400.12,2024-05-15T19:13:56,2024-08-13T19:13:56,2024-08-03T19:13:56,paid,False,6621548238270,GL-1131,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-e8ac3a14d7,2024-05-16 19:13:56
INV-d33d63a7,PO-e8d672c914,198.47,2024-09-12T14:07:16,2024-12-11T14:07:16,2024-12-12T14:07:16,paid,True,3632461610657,GL-1008,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8d672c914,2024-09-19 14:07:16
INV-f0ca6c66,PO-e8d672c914,194.19,2024-09-11T14:07:16,2024-12-10T14:07:16,2024-11-25T14:07:16,paid,False,9329166389479,GL-1043,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8d672c914,2024-09-14 14:07:16
INV-905341c9,PO-e8d672c914,162.93,2024-09-13T14:07:16,2024-12-12T14:07:16,2024-12-01T14:07:16,paid,False,0490881743392,GL-1023,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-e8d672c914,2024-09-17 14:07:16
INV-07a267b0,PO-e906d92a7b,80193.86,2024-10-29T20:59:24,2024-11-28T20:59:24,2024-11-25T20:59:24,paid,False,5179736632801,GL-1095,CC-113,Invoice for PO PO-e906d92a7b,2024-11-04 20:59:24
INV-4db95534,PO-e906d92a7b,75191.14,2024-10-29T20:59:24,2024-11-28T20:59:24,2024-12-27T20:59:24,paid,True,3126328610619,GL-1014,CC-113,Invoice for PO PO-e906d92a7b,2024-11-02 20:59:24
INV-00395c4a,PO-e906d92a7b,94615.0,2024-10-29T20:59:24,2024-11-28T20:59:24,2024-11-23T20:59:24,paid,False,7373181550576,GL-1000,CC-113,Invoice for PO PO-e906d92a7b,2024-11-08 20:59:24
INV-5baa748d,PO-e97718c50c,58.85,2024-12-09T21:52:32,2025-03-09T21:52:32,2025-02-28T21:52:32,paid,False,2910247257618,GL-1159,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e97718c50c,2024-12-15 21:52:32
INV-14f2b5d2,PO-e97718c50c,54.69,2024-12-09T21:52:32,2025-03-09T21:52:32,2025-03-02T21:52:32,paid,False,6712851815910,GL-1190,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e97718c50c,2024-12-17 21:52:32
INV-69d1d8fd,PO-e97718c50c,65.91,2024-12-07T21:52:32,2025-03-07T21:52:32,2025-03-02T21:52:32,paid,False,8614891362530,GL-1073,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-e97718c50c,2024-12-11 21:52:32
INV-50d81e6a,PO-e9f37aeacc,209.68,2024-09-06T12:30:40,2024-12-05T12:30:40,2024-12-01T12:30:40,paid,False,1002039372133,GL-1052,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-e9f37aeacc,2024-09-14 12:30:40
INV-1ce5ba3a,PO-e9f37aeacc,215.95,2024-09-07T12:30:40,2024-12-06T12:30:40,2024-12-16T12:30:40,paid,True,0275496628414,GL-1179,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-e9f37aeacc,2024-09-14 12:30:40
INV-e43608e3,PO-ea19e477a4,3460.14,2024-11-21T23:39:35,2025-02-19T23:39:35,2025-02-18T23:39:35,paid,False,6461252504427,GL-1034,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-ea19e477a4,2024-11-23 23:39:35
